t;pais;tipo_aplicacion;descargas
21,771772;Chile;videojuego;116,444357
21,801802;Chile;videojuego;122,031517
21,831832;Chile;videojuego;123,7972
21,861862;Chile;videojuego;117,781274
21,891892;Chile;videojuego;123,287819
21,921922;Chile;videojuego;124,399003
21,951952;Chile;videojuego;125,200175
21,981982;Chile;videojuego;126,776851
22,012012;Chile;videojuego;120,342731
22,042042;Chile;videojuego;124,168058
22,072072;Chile;videojuego;117,520925
22,102102;Chile;videojuego;121,521791
22,132132;Chile;videojuego;121,802686
22,162162;Chile;videojuego;117,796222
22,192192;Chile;videojuego;119,986835
22,222222;Chile;videojuego;123,30196
22,252252;Chile;videojuego;126,262159
22,282282;Chile;videojuego;121,664991
22,312312;Chile;videojuego;119,979983
22,342342;Chile;videojuego;117,404631
22,372372;Chile;videojuego;123,610411
22,402402;Chile;videojuego;116,115919
22,432432;Chile;videojuego;117,075136
22,462462;Chile;videojuego;124,052923
22,492492;Chile;videojuego;119,398096
22,522523;Chile;videojuego;123,450312
22,552553;Chile;videojuego;122,280688
22,582583;Chile;videojuego;121,530148
22,612613;Chile;videojuego;120,960142
22,642643;Chile;videojuego;127,326327
22,672673;Chile;videojuego;122,782356
22,702703;Chile;videojuego;125,224494
22,732733;Chile;videojuego;127,384818
22,762763;Chile;videojuego;128,792006
22,792793;Chile;videojuego;128,793268
22,822823;Chile;videojuego;123,463028
22,852853;Chile;videojuego;125,02817
22,882883;Chile;videojuego;125,295077
22,912913;Chile;videojuego;130,32596
22,942943;Chile;videojuego;130,038564
22,972973;Chile;videojuego;120,416628
23,003003;Chile;videojuego;120,10087
23,033033;Chile;videojuego;123,193473
23,063063;Chile;videojuego;122,116509
23,093093;Chile;videojuego;121,66045
23,123123;Chile;videojuego;115,226797
23,153153;Chile;videojuego;127,702938
23,183183;Chile;videojuego;123,590235
23,213213;Chile;videojuego;117,915489
23,243243;Chile;videojuego;128,385929
23,273273;Chile;videojuego;117,825286
23,303303;Chile;videojuego;123,438376
23,333333;Chile;videojuego;130,05674
23,363363;Chile;videojuego;129,965817
23,393393;Chile;videojuego;124,903227
23,423423;Chile;videojuego;123,822103
23,453453;Chile;videojuego;127,991407
23,483483;Chile;videojuego;129,195563
23,513514;Chile;videojuego;130,030804
23,543544;Chile;videojuego;132,851311
23,573574;Chile;videojuego;126,431222
23,603604;Chile;videojuego;128,646801
23,633634;Chile;videojuego;122,939373
23,663664;Chile;videojuego;131,230744
23,693694;Chile;videojuego;125,763904
23,723724;Chile;videojuego;127,810784
23,753754;Chile;videojuego;129,428416
23,783784;Chile;videojuego;131,815629
23,813814;Chile;videojuego;136,631766
23,843844;Chile;videojuego;126,333363
23,873874;Chile;videojuego;123,087422
23,903904;Chile;videojuego;129,752643
23,933934;Chile;videojuego;126,87617
23,963964;Chile;videojuego;133,794184
23,993994;Chile;videojuego;134,203407
24,024024;Chile;videojuego;125,92782
24,054054;Chile;videojuego;127,83446
24,084084;Chile;videojuego;128,390168
24,114114;Chile;videojuego;119,176544
24,144144;Chile;videojuego;132,648419
24,174174;Chile;videojuego;132,881145
24,204204;Chile;videojuego;138,905631
24,234234;Chile;videojuego;126,269035
24,264264;Chile;videojuego;133,340721
24,294294;Chile;videojuego;131,422606
24,324324;Chile;videojuego;122,608978
24,354354;Chile;videojuego;136,214688
24,384384;Chile;videojuego;136,011164
24,414414;Chile;videojuego;125,905222
24,444444;Chile;videojuego;130,244326
24,474474;Chile;videojuego;128,774996
24,504505;Chile;videojuego;131,831069
24,534535;Chile;videojuego;127,628731
24,564565;Chile;videojuego;120,073546
24,594595;Chile;videojuego;127,903395
24,624625;Chile;videojuego;133,167666
24,654655;Chile;videojuego;128,72461
24,684685;Chile;videojuego;127,545058
24,714715;Chile;videojuego;138,870112
24,744745;Chile;videojuego;127,917494
24,774775;Chile;videojuego;127,225189
24,804805;Chile;videojuego;128,327458
24,834835;Chile;videojuego;140,655161
24,864865;Chile;videojuego;136,55351
24,894895;Chile;videojuego;133,842081
24,924925;Chile;videojuego;130,55555
24,954955;Chile;videojuego;129,412931
24,984985;Chile;videojuego;142,055688
25,015015;Chile;videojuego;140,149832
25,045045;Chile;videojuego;135,588898
25,075075;Chile;videojuego;139,782456
25,105105;Chile;videojuego;132,689706
25,135135;Chile;videojuego;131,204798
25,165165;Chile;videojuego;130,295219
25,195195;Chile;videojuego;135,358561
25,225225;Chile;videojuego;133,595709
25,255255;Chile;videojuego;146,616206
25,285285;Chile;videojuego;135,436025
25,315315;Chile;videojuego;137,303367
25,345345;Chile;videojuego;131,395581
25,375375;Chile;videojuego;139,373001
25,405405;Chile;videojuego;138,78765
25,435435;Chile;videojuego;139,524837
25,465465;Chile;videojuego;132,818782
25,495495;Chile;videojuego;136,971894
25,525526;Chile;videojuego;133,518258
25,555556;Chile;videojuego;135,064245
25,585586;Chile;videojuego;144,941403
25,615616;Chile;videojuego;138,199618
25,645646;Chile;videojuego;135,631801
25,675676;Chile;videojuego;135,704566
25,705706;Chile;videojuego;138,973234
25,735736;Chile;videojuego;140,580181
25,765766;Chile;videojuego;139,949353
25,795796;Chile;videojuego;131,195534
25,825826;Chile;videojuego;132,008961
25,855856;Chile;videojuego;148,59134
25,885886;Chile;videojuego;127,513433
25,915916;Chile;videojuego;145,763641
25,945946;Chile;videojuego;138,307691
25,975976;Chile;videojuego;143,725332
26,006006;Chile;videojuego;136,098404
26,036036;Chile;videojuego;145,997665
26,066066;Chile;videojuego;139,856553
26,096096;Chile;videojuego;139,356859
26,126126;Chile;videojuego;129,912759
26,156156;Chile;videojuego;139,481592
26,186186;Chile;videojuego;136,020238
26,216216;Chile;videojuego;138,716962
26,246246;Chile;videojuego;141,27739
26,276276;Chile;videojuego;136,105339
26,306306;Chile;videojuego;138,512462
26,336336;Chile;videojuego;134,522633
26,366366;Chile;videojuego;137,373568
26,396396;Chile;videojuego;139,497641
26,426426;Chile;videojuego;132,802736
26,456456;Chile;videojuego;130,240609
26,486486;Chile;videojuego;136,930647
26,516517;Chile;videojuego;143,127965
26,546547;Chile;videojuego;138,426175
26,576577;Chile;videojuego;138,963653
26,606607;Chile;videojuego;142,67951
26,636637;Chile;videojuego;140,167196
26,666667;Chile;videojuego;135,973809
26,696697;Chile;videojuego;142,056816
26,726727;Chile;videojuego;139,857445
26,756757;Chile;videojuego;144,297556
26,786787;Chile;videojuego;140,89511
26,816817;Chile;videojuego;140,757976
26,846847;Chile;videojuego;141,713451
26,876877;Chile;videojuego;143,460356
26,906907;Chile;videojuego;144,347335
26,936937;Chile;videojuego;145,639151
26,966967;Chile;videojuego;143,166679
26,996997;Chile;videojuego;137,917578
27,027027;Chile;videojuego;142,749896
27,057057;Chile;videojuego;145,565951
27,087087;Chile;videojuego;144,34126
27,117117;Chile;videojuego;144,687389
27,147147;Chile;videojuego;135,657298
27,177177;Chile;videojuego;141,54369
27,207207;Chile;videojuego;134,832353
27,237237;Chile;videojuego;154,250373
27,267267;Chile;videojuego;146,528353
27,297297;Chile;videojuego;148,549526
27,327327;Chile;videojuego;146,736765
27,357357;Chile;videojuego;137,582822
27,387387;Chile;videojuego;146,322775
27,417417;Chile;videojuego;143,758663
27,447447;Chile;videojuego;139,671323
27,477477;Chile;videojuego;141,377103
27,507508;Chile;videojuego;152,836374
27,537538;Chile;videojuego;143,937536
27,567568;Chile;videojuego;145,491436
27,597598;Chile;videojuego;149,757808
27,627628;Chile;videojuego;148,318015
27,657658;Chile;videojuego;148,023732
27,687688;Chile;videojuego;146,004748
27,717718;Chile;videojuego;155,15347
27,747748;Chile;videojuego;146,616975
27,777778;Chile;videojuego;143,520583
27,807808;Chile;videojuego;144,706631
27,837838;Chile;videojuego;148,173093
27,867868;Chile;videojuego;149,455925
27,897898;Chile;videojuego;144,939242
27,927928;Chile;videojuego;147,980416
27,957958;Chile;videojuego;146,229851
27,987988;Chile;videojuego;140,010835
28,018018;Chile;videojuego;141,015477
28,048048;Chile;videojuego;157,551294
28,078078;Chile;videojuego;153,810724
28,108108;Chile;videojuego;145,491694
28,138138;Chile;videojuego;146,257868
28,168168;Chile;videojuego;151,159428
28,198198;Chile;videojuego;153,405079
28,228228;Chile;videojuego;150,092026
28,258258;Chile;videojuego;148,440855
28,288288;Chile;videojuego;140,23235
28,318318;Chile;videojuego;148,102189
28,348348;Chile;videojuego;156,242945
28,378378;Chile;videojuego;150,423945
28,408408;Chile;videojuego;149,688606
28,438438;Chile;videojuego;157,671179
28,468468;Chile;videojuego;155,82829
28,498498;Chile;videojuego;142,060346
28,528529;Chile;videojuego;150,367358
28,558559;Chile;videojuego;148,792755
28,588589;Chile;videojuego;155,04892
28,618619;Chile;videojuego;143,743151
28,648649;Chile;videojuego;152,433328
28,678679;Chile;videojuego;143,743741
28,708709;Chile;videojuego;150,965572
28,738739;Chile;videojuego;153,317079
28,768769;Chile;videojuego;149,834336
28,798799;Chile;videojuego;151,987935
28,828829;Chile;videojuego;156,418096
28,858859;Chile;videojuego;152,558999
28,888889;Chile;videojuego;146,535448
28,918919;Chile;videojuego;146,270424
28,948949;Chile;videojuego;150,33282
28,978979;Chile;videojuego;155,945182
29,009009;Chile;videojuego;151,460644
29,039039;Chile;videojuego;149,470078
29,069069;Chile;videojuego;152,452656
29,099099;Chile;videojuego;155,070659
29,129129;Chile;videojuego;150,645258
29,159159;Chile;videojuego;154,6608
29,189189;Chile;videojuego;158,609321
29,219219;Chile;videojuego;159,215407
29,249249;Chile;videojuego;155,659277
29,279279;Chile;videojuego;156,270486
29,309309;Chile;videojuego;147,962229
29,339339;Chile;videojuego;156,576519
29,369369;Chile;videojuego;158,795584
29,399399;Chile;videojuego;152,463204
29,429429;Chile;videojuego;158,394215
29,459459;Chile;videojuego;160,578438
29,489489;Chile;videojuego;145,944512
29,51952;Chile;videojuego;161,506177
29,54955;Chile;videojuego;156,969319
29,57958;Chile;videojuego;157,321177
29,60961;Chile;videojuego;154,37194
29,63964;Chile;videojuego;159,767921
29,66967;Chile;videojuego;155,522818
29,6997;Chile;videojuego;154,708137
29,72973;Chile;videojuego;158,883805
29,75976;Chile;videojuego;147,265078
29,78979;Chile;videojuego;155,966926
29,81982;Chile;videojuego;149,36609
29,84985;Chile;videojuego;147,976509
29,87988;Chile;videojuego;162,310324
29,90991;Chile;videojuego;151,914056
29,93994;Chile;videojuego;162,267658
29,96997;Chile;videojuego;158,869453
30;Chile;videojuego;151,765067
0;México;informativa;56,903943
0,03003;México;informativa;58,419536
0,06006;México;informativa;58,820587
0,09009;México;informativa;57,540221
0,12012;México;informativa;59,080092
0,15015;México;informativa;58,842579
0,18018;México;informativa;61,144596
0,21021;México;informativa;59,840334
0,24024;México;informativa;57,793127
0,27027;México;informativa;61,075155
0,3003;México;informativa;62,763328
0,33033;México;informativa;59,839103
0,36036;México;informativa;60,252481
0,39039;México;informativa;59,141037
0,42042;México;informativa;58,869492
0,45045;México;informativa;59,510756
0,48048;México;informativa;57,493466
0,510511;México;informativa;59,717889
0,540541;México;informativa;56,705715
0,570571;México;informativa;58,560351
0,600601;México;informativa;61,453075
0,630631;México;informativa;62,23663
0,660661;México;informativa;58,710278
0,690691;México;informativa;59,655586
0,720721;México;informativa;57,108392
0,750751;México;informativa;58,744118
0,780781;México;informativa;59,378658
0,810811;México;informativa;60,080694
0,840841;México;informativa;59,201561
0,870871;México;informativa;60,608329
0,900901;México;informativa;58,779459
0,930931;México;informativa;57,637062
0,960961;México;informativa;59,823991
0,990991;México;informativa;60,782735
1,021021;México;informativa;58,93282
1,051051;México;informativa;60,226733
1,081081;México;informativa;61,591103
1,111111;México;informativa;58,355334
1,141141;México;informativa;59,081403
1,171171;México;informativa;60,376969
1,201201;México;informativa;56,128421
1,231231;México;informativa;60,525481
1,261261;México;informativa;59,608611
1,291291;México;informativa;59,333178
1,321321;México;informativa;62,821701
1,351351;México;informativa;59,059319
1,381381;México;informativa;61,370433
1,411411;México;informativa;58,953668
1,441441;México;informativa;62,269474
1,471471;México;informativa;59,518859
1,501502;México;informativa;62,974434
1,531532;México;informativa;60,343226
1,561562;México;informativa;58,848547
1,591592;México;informativa;61,063956
1,621622;México;informativa;60,111189
1,651652;México;informativa;61,902512
1,681682;México;informativa;63,575304
1,711712;México;informativa;64,404432
1,741742;México;informativa;61,284869
1,771772;México;informativa;62,051421
1,801802;México;informativa;62,987914
1,831832;México;informativa;60,362967
1,861862;México;informativa;63,304873
1,891892;México;informativa;59,186349
1,921922;México;informativa;64,287337
1,951952;México;informativa;61,396187
1,981982;México;informativa;60,656082
2,012012;México;informativa;59,791742
2,042042;México;informativa;60,484915
2,072072;México;informativa;57,979447
2,102102;México;informativa;59,725768
2,132132;México;informativa;60,777627
2,162162;México;informativa;61,685519
2,192192;México;informativa;59,105232
2,222222;México;informativa;60,761675
2,252252;México;informativa;64,591008
2,282282;México;informativa;63,025548
2,312312;México;informativa;61,058706
2,342342;México;informativa;60,661955
2,372372;México;informativa;62,101212
2,402402;México;informativa;63,175966
2,432432;México;informativa;65,633978
2,462462;México;informativa;64,653289
2,492492;México;informativa;61,003884
2,522523;México;informativa;61,60418
2,552553;México;informativa;66,206799
2,582583;México;informativa;63,03492
2,612613;México;informativa;62,723603
2,642643;México;informativa;58,9762
2,672673;México;informativa;60,424643
2,702703;México;informativa;61,839402
2,732733;México;informativa;60,34983
2,762763;México;informativa;63,079241
2,792793;México;informativa;61,390772
2,822823;México;informativa;62,382363
2,852853;México;informativa;62,838442
2,882883;México;informativa;62,160202
2,912913;México;informativa;61,451138
2,942943;México;informativa;61,301884
2,972973;México;informativa;63,636736
3,003003;México;informativa;65,216672
3,033033;México;informativa;62,132292
3,063063;México;informativa;64,510156
3,093093;México;informativa;64,521785
3,123123;México;informativa;64,957265
3,153153;México;informativa;62,618194
3,183183;México;informativa;64,23101
3,213213;México;informativa;64,437241
3,243243;México;informativa;66,801993
3,273273;México;informativa;63,073685
3,303303;México;informativa;65,594644
3,333333;México;informativa;66,468241
3,363363;México;informativa;63,31855
3,393393;México;informativa;61,91036
3,423423;México;informativa;63,064538
3,453453;México;informativa;65,043532
3,483483;México;informativa;63,259605
3,513514;México;informativa;61,846582
3,543544;México;informativa;62,996779
3,573574;México;informativa;61,036336
3,603604;México;informativa;65,849781
3,633634;México;informativa;62,960418
3,663664;México;informativa;62,469814
3,693694;México;informativa;63,437945
3,723724;México;informativa;64,928746
3,753754;México;informativa;66,303391
3,783784;México;informativa;68,462897
3,813814;México;informativa;65,281485
3,843844;México;informativa;61,759324
3,873874;México;informativa;62,330524
3,903904;México;informativa;63,383328
3,933934;México;informativa;65,325429
3,963964;México;informativa;63,96366
3,993994;México;informativa;66,587838
4,024024;México;informativa;63,722483
4,054054;México;informativa;58,157545
4,084084;México;informativa;63,063218
4,114114;México;informativa;66,051451
4,144144;México;informativa;67,593128
4,174174;México;informativa;63,989686
4,204204;México;informativa;67,321251
4,234234;México;informativa;64,807177
4,264264;México;informativa;61,689538
4,294294;México;informativa;65,034293
4,324324;México;informativa;63,803446
4,354354;México;informativa;64,650418
4,384384;México;informativa;64,991494
4,414414;México;informativa;62,958416
4,444444;México;informativa;68,413778
4,474474;México;informativa;65,150351
4,504505;México;informativa;63,232497
4,534535;México;informativa;65,856773
4,564565;México;informativa;68,267295
4,594595;México;informativa;64,49932
4,624625;México;informativa;67,368699
4,654655;México;informativa;67,532692
4,684685;México;informativa;65,262286
4,714715;México;informativa;65,171363
4,744745;México;informativa;68,108808
4,774775;México;informativa;66,951393
4,804805;México;informativa;67,447646
4,834835;México;informativa;63,878266
4,864865;México;informativa;67,635729
4,894895;México;informativa;70,370202
4,924925;México;informativa;65,697421
4,954955;México;informativa;65,223109
4,984985;México;informativa;62,760255
5,015015;México;informativa;67,409872
5,045045;México;informativa;64,305528
5,075075;México;informativa;68,034694
5,105105;México;informativa;66,933414
5,135135;México;informativa;64,716092
5,165165;México;informativa;67,248991
5,195195;México;informativa;66,022398
5,225225;México;informativa;65,59817
5,255255;México;informativa;67,609119
5,285285;México;informativa;66,933132
5,315315;México;informativa;68,071862
5,345345;México;informativa;68,473147
5,375375;México;informativa;63,316953
5,405405;México;informativa;68,564869
5,435435;México;informativa;66,199362
5,465465;México;informativa;68,413459
5,495495;México;informativa;68,965847
5,525526;México;informativa;65,831845
5,555556;México;informativa;71,139868
5,585586;México;informativa;64,831387
5,615616;México;informativa;69,043384
5,645646;México;informativa;66,551615
5,675676;México;informativa;69,900804
5,705706;México;informativa;65,604184
5,735736;México;informativa;67,943141
5,765766;México;informativa;67,812241
5,795796;México;informativa;68,384882
5,825826;México;informativa;66,835423
5,855856;México;informativa;66,149413
5,885886;México;informativa;66,306899
5,915916;México;informativa;66,214423
